   8.1000000e+01   3.1078374e-08   8.1000000e+01   2.8483248e-08   8.1000000e+01   2.7118869e-08   8.1000000e+01   5.3103864e-06
   8.2000000e+01   3.1001113e-08   8.2000000e+01   2.8492209e-08   8.2000000e+01   2.7177926e-08   8.2000000e+01   5.3103637e-06
   8.3000000e+01   3.0994622e-08   8.3000000e+01   2.8518366e-08   8.3000000e+01   2.7093622e-08   8.3000000e+01   5.3104242e-06
   8.4000000e+01   3.1182887e-08   8.4000000e+01   2.8430881e-08   8.4000000e+01   2.7120272e-08   8.4000000e+01   5.3102362e-06
   8.5000000e+01   3.1020845e-08   8.5000000e+01   2.8558720e-08   8.5000000e+01   2.7181366e-08   8.5000000e+01   5.3103901e-06
   8.6000000e+01   3.1063953e-08   8.6000000e+01   2.8506705e-08   8.6000000e+01   2.7103097e-08   8.6000000e+01   5.3103050e-06
   8.7000000e+01   3.1027808e-08   8.7000000e+01   2.8512432e-08   8.7000000e+01   2.7125694e-08   8.7000000e+01   5.3103209e-06
   8.8000000e+01   3.1077347e-08   8.8000000e+01   2.8526959e-08   8.8000000e+01   2.7126758e-08   8.8000000e+01   5.3103199e-06
   8.9000000e+01   3.1147815e-08   8.9000000e+01   2.8523003e-08   8.9000000e+01   2.7147099e-08   8.9000000e+01   5.3103611e-06
   9.0000000e+01   3.1092620e-08   9.0000000e+01   2.8445285e-08   9.0000000e+01   2.7069131e-08   9.0000000e+01   5.3102831e-06
   9.1000000e+01   3.1057526e-08   9.1000000e+01   2.8541814e-08   9.1000000e+01   2.7168314e-08   9.1000000e+01   5.3104219e-06
   9.2000000e+01   3.1073069e-08   9.2000000e+01   2.8553236e-08   9.2000000e+01   2.7092151e-08   9.2000000e+01   5.3102145e-06
   9.3000000e+01   3.0985397e-08   9.3000000e+01   2.8508756e-08   9.3000000e+01   2.7141519e-08   9.3000000e+01   5.3102972e-06
   9.4000000e+01   3.1140083e-08   9.4000000e+01   2.8436686e-08   9.4000000e+01   2.7111762e-08   9.4000000e+01   5.3102385e-06
   9.5000000e+01   3.1039100e-08   9.5000000e+01   2.8526633e-08   9.5000000e+01   2.7108678e-08   9.5000000e+01   5.3103405e-06
   9.6000000e+01   3.1073881e-08   9.6000000e+01   2.8540862e-08   9.6000000e+01   2.7130980e-08   9.6000000e+01   5.3103589e-06
   9.7000000e+01   3.1041321e-08   9.7000000e+01   2.8550593e-08   9.7000000e+01   2.7118272e-08   9.7000000e+01   5.3103787e-06
   9.8000000e+01   3.1053926e-08   9.8000000e+01   2.8502598e-08   9.8000000e+01   2.7176679e-08   9.8000000e+01   5.3104043e-06
